job,ability_id,ability_name,level,buff_id,base_potency,damage_type,combo_bonus,combo_potency,positional_bonus,positional_potency,combo_positional_bonus,combo_positional_potency,valid_start,valid_end,potency_falloff
Ninja,7402,Bhavacakra,90,1002689,500,direct,,,,,,,1684836000000,1696327199999,
Ninja,2254,Death Blossom,90,,100,direct,,,,,,,1684836000000,1696327199999,
Ninja,1000501,Doton,90,,80,direct,,,,,,,1684836000000,1696327199999,
Ninja,3566,Dream Within a Dream,90,,150,direct,,,,,,,1684836000000,1696327199999,
Ninja,25778,Fleeting Raiju,90,,560,direct,,,,,,,1684836000000,1696327199999,
Ninja,25879,Fleeting Raiju (Pet),90,,160,pet,,,,,,,1684836000000,1696327199999,
Ninja,25777,Forked Raiju,90,,560,direct,,,,,,,1684836000000,1696327199999,
Ninja,25777,Forked Raiju (Pet),90,,160,direct,,,,,,,1684836000000,1696327199999,
Ninja,2265,Fuma Shuriken,90,,450,direct,,,,,,,1684836000000,1696327199999,
Ninja,18873,Fuma Shuriken,90,,450,direct,,,,,,,1684836000000,1696327199999,
Ninja,18874,Fuma Shuriken,90,,450,direct,,,,,,,1684836000000,1696327199999,
Ninja,18875,Fuma Shuriken,90,,450,direct,,,,,,,1684836000000,1696327199999,
Ninja,16491,Goka Mekkyaku,90,,600,direct,,,,,,,1684836000000,1696327199999,
Ninja,2242,Gust Slash,90,,160,direct,50,320,,,,,1684836000000,1696327199999,
Ninja,17414,Gust Slash (Pet),90,,160,direct,,,,,,,1684836000000,1696327199999,
Ninja,16488,Hakke Mujinsatsu,90,,100,direct,23,130,,,,,1684836000000,1696327199999,
Ninja,7401,Hellfrog Medium,90,,160,direct,,,,,,,1684836000000,1696327199999,
Ninja,25776,Hollow Nozuchi,90,,50,direct,,,,,,,1684836000000,1696327199999,
Ninja,25876,Huraijin,90,,200,direct,,,,,,,1684836000000,1696327199999,
Ninja,25876,Huraijin (Pet),90,,160,direct,,,,,,,1684836000000,1696327199999,
Ninja,16492,Hyosho Ranryu,90,,1300,direct,,,,,,,1684836000000,1696327199999,
Ninja,18876,Katon,90,,350,direct,,,,,,,1684836000000,1696327199999,
Ninja,2248,Mug,90,,150,direct,,,,,,,1684836000000,1696327199999,
Ninja,25775,Phantom Kamaitachi (Pet),90,,600,pet,,,,,,,1684836000000,1696327199999,
Ninja,2267,Raiton,90,,650,direct,,,,,,,1684836000000,1696327199999,
Ninja,18877,Raiton,90,,650,direct,,,,,,,1684836000000,1696327199999,
Ninja,2240,Spinning Edge,90,,220,direct,,,,,,,1684836000000,1696327199999,
Ninja,17413,Spinning Edge (Pet),90,,160,pet,,,,,,,1684836000000,1696327199999,
Ninja,2271,Suiton,90,,500,direct,,,,,,,1684836000000,1696327199999,
Ninja,18881,Suiton,90,,500,direct,,,,,,,1684836000000,1696327199999,
Ninja,2247,Throwing Dagger,90,,120,direct,,,,,,,1684836000000,1696327199999,
Ninja,2258,Trick Attack,90,,300,direct,,,25,400,,,1684836000000,1696327199999,
Ninja,2255,Aeolian Edge,100,,220,direct,45,400,21,280,52,460,1742882400000,1756101600000,
Ninja,2255,Aeolian Edge,100,kazematoi,320,direct,45,500,21,380,52,560,1742882400000,1756101600000,
Ninja,17415,Aeolian Edge (Pet),100,,160,pet,,,,,,,1742882400000,1756101600000,
Ninja,3563,Armor Crush,100,,240,direct,45,440,20,300,52,500,1742882400000,1756101600000,
Ninja,17417,Armor Crush (Pet),100,,160,pet,,,,,,,1742882400000,1756101600000,
Ninja,7,Attack,100,,90,auto,,,,,,,1742882400000,1756101600000,
Ninja,7402,Bhavacakra,100,,400,direct,,,,,,,1742882400000,1756101600000,
Ninja,7402,Bhavacakra,100,1002689,550,direct,,,,,,,1742882400000,1756101600000,
Ninja,2254,Death Blossom,100,,100,direct,,,,,,,1742882400000,1756101600000,
Ninja,1000501,Doton,100,,80,direct,,,,,,,1742882400000,1756101600000,
Ninja,3566,Dream Within a Dream,100,,180,direct,,,,,,,1742882400000,1756101600000,
Ninja,25778,Fleeting Raiju,100,,700,direct,,,,,,,1742882400000,1756101600000,
Ninja,25879,Fleeting Raiju (Pet),100,,160,pet,,,,,,,1742882400000,1756101600000,
Ninja,25777,Forked Raiju,100,,700,direct,,,,,,,1742882400000,1756101600000,
Ninja,25878,Forked Raiju (Pet),100,,160,direct,,,,,,,1742882400000,1756101600000,
Ninja,2265,Fuma Shuriken,100,,500,direct,,,,,,,1742882400000,1756101600000,
Ninja,18873,Fuma Shuriken,100,,500,direct,,,,,,,1742882400000,1756101600000,
Ninja,18874,Fuma Shuriken,100,,500,direct,,,,,,,1742882400000,1756101600000,
Ninja,18875,Fuma Shuriken,100,,500,direct,,,,,,,1742882400000,1756101600000,
Ninja,16491,Goka Mekkyaku,100,,600,direct,,,,,,,1742882400000,1756101600000,
Ninja,2242,Gust Slash,100,,240,direct,40,400,,,,,1742882400000,1756101600000,
Ninja,17414,Gust Slash (Pet),100,,160,direct,,,,,,,1742882400000,1756101600000,
Ninja,16488,Hakke Mujinsatsu,100,,120,direct,23,130,,,,,1742882400000,1756101600000,
Ninja,7401,Hellfrog Medium,100,,160,direct,,,,,,,1742882400000,1756101600000,
Ninja,25776,Hollow Nozuchi,100,,50,direct,,,,,,,1742882400000,1756101600000,
Ninja,2268,Hyoton,100,,350,direct,,,,,,,1742882400000,1756101600000,
Ninja,25876,Huraijin (Pet),100,,160,direct,,,,,,,1742882400000,1756101600000,
Ninja,25876,Huraijin,100,,200,direct,,,,,,,1742882400000,1756101600000,
Ninja,18879,Huton,100,,240,direct,,,,,,,1742882400000,1756101600000,
Ninja,2269,Huton,100,,240,direct,,,,,,,1742882400000,1756101600000,
Ninja,16492,Hyosho Ranryu,100,,1300,direct,,,,,,,1742882400000,1756101600000,
Ninja,18876,Katon,100,,350,direct,,,,,,,1742882400000,1756101600000,
Ninja,2248,Mug,100,,150,direct,,,,,,,1742882400000,1756101600000,
Ninja,25775,Phantom Kamaitachi (Pet),100,,600,pet,,,,,,,1742882400000,1756101600000,1;0.75
Ninja,2267,Raiton,100,,740,direct,,,,,,,1742882400000,1756101600000,
Ninja,18877,Raiton,100,,740,direct,,,,,,,1742882400000,1756101600000,
Ninja,2240,Spinning Edge,100,,300,direct,,,,,,,1742882400000,1756101600000,
Ninja,17413,Spinning Edge (Pet),100,,160,pet,,,,,,,1742882400000,1756101600000,
Ninja,2271,Suiton,100,,580,direct,,,,,,,1742882400000,1756101600000,
Ninja,18881,Suiton,100,,580,direct,,,,,,,1742882400000,1756101600000,
Ninja,2247,Throwing Dagger,100,,200,direct,,,,,,,1742882400000,1756101600000,
Ninja,2258,Trick Attack,100,,300,direct,,,25,400,,,1742882400000,1756101600000,
Ninja,36958,Kunai's Bane,100,,600,direct,,,,,,,1742882400000,1756101600000,1;0.75
Ninja,36959,Deathfrog Medium,100,,260,direct,,,,,,,1742882400000,1756101600000,
Ninja,36960,Zesho Meppo,100,,700,direct,,,,,,,1742882400000,1756101600000,
Ninja,36960,Zesho Meppo,100,1002689,850,direct,,,,,,,1742882400000,1756101600000,
Ninja,36961,Tenri Jindo,100,,1100,direct,,,,,,,1742882400000,1756101600000,1;0.75
Ninja,36957,Dokumori,100,,300,direct,,,,,,,1742882400000,1756101600000,
Ninja,2255,Aeolian Edge,100,,200,direct,47,380,,260,68,440,1719565200000,1721109699999,
Ninja,2255,Aeolian Edge,100,kazematoi,300,direct,37,480,16,360,44,540,1719565200000,1721109699999,
Ninja,17415,Aeolian Edge (Pet),100,,160,pet,,,,,,,1719565200000,1721109699999,
Ninja,3563,Armor Crush,100,,220,direct,47,420,21,280,54,480,1719565200000,1721109699999,
Ninja,17417,Armor Crush (Pet),100,,160,pet,,,,,,,1719565200000,1721109699999,
Ninja,7,Attack,100,,90,auto,,,,,,,1719565200000,1721109699999,
Ninja,7402,Bhavacakra,100,,380,direct,,,,,,,1719565200000,1721109699999,
Ninja,7402,Bhavacakra,100,1002689,530,direct,,,,,,,1719565200000,1721109699999,
Ninja,2254,Death Blossom,100,,100,direct,,,,,,,1719565200000,1721109699999,
Ninja,1000501,Doton,100,,80,direct,,,,,,,1719565200000,1721109699999,
Ninja,3566,Dream Within a Dream,100,,150,direct,,,,,,,1719565200000,1721109699999,
Ninja,25778,Fleeting Raiju,100,,640,direct,,,,,,,1719565200000,1721109699999,
Ninja,25879,Fleeting Raiju (Pet),100,,160,pet,,,,,,,1719565200000,1721109699999,
Ninja,25777,Forked Raiju,100,,640,direct,,,,,,,1719565200000,1721109699999,
Ninja,25777,Forked Raiju (Pet),100,,160,direct,,,,,,,1719565200000,1721109699999,
Ninja,2265,Fuma Shuriken,100,,500,direct,,,,,,,1719565200000,1721109699999,
Ninja,18873,Fuma Shuriken,100,,500,direct,,,,,,,1719565200000,1721109699999,
Ninja,18874,Fuma Shuriken,100,,500,direct,,,,,,,1719565200000,1721109699999,
Ninja,18875,Fuma Shuriken,100,,500,direct,,,,,,,1719565200000,1721109699999,
Ninja,16491,Goka Mekkyaku,100,,600,direct,,,,,,,1719565200000,1721109699999,
Ninja,2242,Gust Slash,100,,220,direct,42,380,,,,,1719565200000,1721109699999,
Ninja,17414,Gust Slash (Pet),100,,160,direct,,,,,,,1719565200000,1721109699999,
Ninja,16488,Hakke Mujinsatsu,100,,100,direct,23,130,,,,,1719565200000,1721109699999,
Ninja,7401,Hellfrog Medium,100,,160,direct,,,,,,,1719565200000,1721109699999,
Ninja,25776,Hollow Nozuchi,100,,50,direct,,,,,,,1719565200000,1721109699999,
Ninja,2268,Hyoton,100,,350,direct,,,,,,,1719565200000,1721109699999,
Ninja,25876,Huraijin (Pet),100,,160,direct,,,,,,,1719565200000,1721109699999,
Ninja,25876,Huraijin,100,,200,direct,,,,,,,1719565200000,1721109699999,
Ninja,18879,Huton,100,,240,direct,,,,,,,1719565200000,1721109699999,
Ninja,2269,Huton,100,,240,direct,,,,,,,1719565200000,1721109699999,
Ninja,16492,Hyosho Ranryu,100,,1300,direct,,,,,,,1719565200000,1721109699999,
Ninja,18876,Katon,100,,350,direct,,,,,,,1719565200000,1721109699999,
Ninja,2248,Mug,100,,150,direct,,,,,,,1719565200000,1721109699999,
Ninja,25775,Phantom Kamaitachi (Pet),100,,600,pet,,,,,,,1719565200000,1721109699999,
Ninja,2267,Raiton,100,,740,direct,,,,,,,1719565200000,1721109699999,
Ninja,18877,Raiton,100,,740,direct,,,,,,,1719565200000,1721109699999,
Ninja,2240,Spinning Edge,100,,300,direct,,,,,,,1719565200000,1721109699999,
Ninja,17413,Spinning Edge (Pet),100,,160,pet,,,,,,,1719565200000,1721109699999,
Ninja,2271,Suiton,100,,580,direct,,,,,,,1719565200000,1721109699999,
Ninja,18881,Suiton,100,,580,direct,,,,,,,1719565200000,1721109699999,
Ninja,2247,Throwing Dagger,100,,120,direct,,,,,,,1719565200000,1721109699999,
Ninja,2258,Trick Attack,100,,300,direct,,,25,400,,,1719565200000,1721109699999,
Ninja,36958,Kunai's Bane,100,,600,direct,,,,,,,1719565200000,1721109699999,
Ninja,36959,Deathfrog Medium,100,,300,direct,,,,,,,1719565200000,1721109699999,
Ninja,36960,Zesho Meppo,100,,550,direct,,,,,,,1719565200000,1721109699999,
Ninja,36960,Zesho Meppo,100,1002689,700,direct,,,,,,,1719565200000,1721109699999,
Ninja,36961,Tenri Jindo,100,,1000,direct,,,,,,,1719565200000,1721109699999,
Ninja,36957,Dokumori,100,,300,direct,,,,,,,1719565200000,1721109699999,
Ninja,2255,Aeolian Edge,100,,200,direct,47,380,,260,68,440,1731427200000,1742882399999,
Ninja,2255,Aeolian Edge,100,kazematoi,300,direct,37,480,16,360,44,540,1731427200000,1742882399999,
Ninja,17415,Aeolian Edge (Pet),100,,160,pet,,,,,,,1731427200000,1742882399999,
Ninja,3563,Armor Crush,100,,220,direct,47,420,21,280,54,480,1731427200000,1742882399999,
Ninja,17417,Armor Crush (Pet),100,,160,pet,,,,,,,1731427200000,1742882399999,
Ninja,7,Attack,100,,90,auto,,,,,,,1731427200000,1742882399999,
Ninja,7402,Bhavacakra,100,,380,direct,,,,,,,1731427200000,1742882399999,
Ninja,7402,Bhavacakra,100,1002689,530,direct,,,,,,,1731427200000,1742882399999,
Ninja,2254,Death Blossom,100,,100,direct,,,,,,,1731427200000,1742882399999,
Ninja,1000501,Doton,100,,80,direct,,,,,,,1731427200000,1742882399999,
Ninja,3566,Dream Within a Dream,100,,180,direct,,,,,,,1731427200000,1742882399999,
Ninja,25778,Fleeting Raiju,100,,700,direct,,,,,,,1731427200000,1742882399999,
Ninja,25879,Fleeting Raiju (Pet),100,,160,pet,,,,,,,1731427200000,1742882399999,
Ninja,25777,Forked Raiju,100,,700,direct,,,,,,,1731427200000,1742882399999,
Ninja,25878,Forked Raiju (Pet),100,,160,direct,,,,,,,1731427200000,1742882399999,
Ninja,2265,Fuma Shuriken,100,,500,direct,,,,,,,1731427200000,1742882399999,
Ninja,18873,Fuma Shuriken,100,,500,direct,,,,,,,1731427200000,1742882399999,
Ninja,18874,Fuma Shuriken,100,,500,direct,,,,,,,1731427200000,1742882399999,
Ninja,18875,Fuma Shuriken,100,,500,direct,,,,,,,1731427200000,1742882399999,
Ninja,16491,Goka Mekkyaku,100,,600,direct,,,,,,,1731427200000,1742882399999,
Ninja,2242,Gust Slash,100,,240,direct,40,400,,,,,1731427200000,1742882399999,
Ninja,17414,Gust Slash (Pet),100,,160,direct,,,,,,,1731427200000,1742882399999,
Ninja,16488,Hakke Mujinsatsu,100,,100,direct,23,130,,,,,1731427200000,1742882399999,
Ninja,7401,Hellfrog Medium,100,,160,direct,,,,,,,1731427200000,1742882399999,
Ninja,25776,Hollow Nozuchi,100,,50,direct,,,,,,,1731427200000,1742882399999,
Ninja,2268,Hyoton,100,,350,direct,,,,,,,1731427200000,1742882399999,
Ninja,25876,Huraijin (Pet),100,,160,direct,,,,,,,1731427200000,1742882399999,
Ninja,25876,Huraijin,100,,200,direct,,,,,,,1731427200000,1742882399999,
Ninja,18879,Huton,100,,240,direct,,,,,,,1731427200000,1742882399999,
Ninja,2269,Huton,100,,240,direct,,,,,,,1731427200000,1742882399999,
Ninja,16492,Hyosho Ranryu,100,,1300,direct,,,,,,,1731427200000,1742882399999,
Ninja,18876,Katon,100,,350,direct,,,,,,,1731427200000,1742882399999,
Ninja,2248,Mug,100,,150,direct,,,,,,,1731427200000,1742882399999,
Ninja,25775,Phantom Kamaitachi (Pet),100,,600,pet,,,,,,,1731427200000,1742882399999,1;0.5
Ninja,2267,Raiton,100,,740,direct,,,,,,,1731427200000,1742882399999,
Ninja,18877,Raiton,100,,740,direct,,,,,,,1731427200000,1742882399999,
Ninja,2240,Spinning Edge,100,,300,direct,,,,,,,1731427200000,1742882399999,
Ninja,17413,Spinning Edge (Pet),100,,160,pet,,,,,,,1731427200000,1742882399999,
Ninja,2271,Suiton,100,,580,direct,,,,,,,1731427200000,1742882399999,
Ninja,18881,Suiton,100,,580,direct,,,,,,,1731427200000,1742882399999,
Ninja,2247,Throwing Dagger,100,,200,direct,,,,,,,1731427200000,1742882399999,
Ninja,2258,Trick Attack,100,,300,direct,,,25,400,,,1731427200000,1742882399999,
Ninja,36958,Kunai's Bane,100,,600,direct,,,,,,,1731427200000,1742882399999,1;0.5
Ninja,36959,Deathfrog Medium,100,,300,direct,,,,,,,1731427200000,1742882399999,
Ninja,36960,Zesho Meppo,100,,700,direct,,,,,,,1731427200000,1742882399999,
Ninja,36960,Zesho Meppo,100,1002689,850,direct,,,,,,,1731427200000,1742882399999,
Ninja,36961,Tenri Jindo,100,,1100,direct,,,,,,,1731427200000,1742882399999,1;0.5
Ninja,36957,Dokumori,100,,300,direct,,,,,,,1731427200000,1742882399999,1;0.75
Samurai,7,Attack,100,,90,auto,,,,,,,1719565200000,1721109699999,
Samurai,7486,Enpi,100,,100,direct,,,,,,,1719565200000,1721109699999,
Samurai,7486,Enpi,100,1001236,270,direct,,,,,,,1719565200000,1721109699999,
Samurai,25780,Fuko,100,,100,direct,,,,,,,1719565200000,1721109699999,
Samurai,7481,Gekko,100,,180,direct,53,390,21,230,59,440,1719565200000,1721109699999,
Samurai,7489,Higanbana,100,,200,direct,,,,,,,1719565200000,1721109699999,
Samurai,1001228,Higanbana (tick),100,,50,physical-dot,,,,,,,1719565200000,1721109699999,
Samurai,7496,Hissatsu: Guren,100,,500,direct,,,,,,,1719565200000,1721109699999,
Samurai,7492,Hissatsu: Gyoten,100,,100,direct,,,,,,,1719565200000,1721109699999,
Samurai,7491,Hissatsu: Kyuten,100,,120,direct,,,,,,,1719565200000,1721109699999,
Samurai,16481,Hissatsu: Senei,100,,860,direct,,,,,,,1719565200000,1721109699999,
Samurai,7490,Hissatsu: Shinten,100,,250,direct,,,,,,,1719565200000,1721109699999,
Samurai,7493,Hissatsu: Yaten,100,,100,direct,,,,,,,1719565200000,1721109699999,
Samurai,7478,Jinpu,100,,160,direct,50,320,,,,,1719565200000,1721109699999,
Samurai,16485,Kaeshi: Goken,100,,300,direct,,,,,,,1719565200000,1721109699999,
Samurai,25782,Kaeshi: Namikiri,100,,900,direct,,,,,,,1719565200000,1721109699999,
Samurai,16486,Kaeshi: Setsugekka,100,,700,direct,,,,,,,1719565200000,1721109699999,
Samurai,7482,Kasha,100,,180,direct,53,390,21,230,59,440,1719565200000,1721109699999,
Samurai,7484,Mangetsu,100,,100,direct,16,120,,,,,1719565200000,1721109699999,
Samurai,7487,Midare Setsugekka,100,,700,direct,,,,,,,1719565200000,1721109699999,
Samurai,25781,Ogi Namikiri,100,,900,direct,,,,,,,1719565200000,1721109699999,
Samurai,7485,Oka,100,,100,direct,16,120,,,,,1719565200000,1721109699999,
Samurai,7479,Shifu,100,,160,direct,50,320,,,,,1719565200000,1721109699999,
Samurai,16487,Shoha,100,,640,direct,,,,,,,1719565200000,1721109699999,
Samurai,7488,Tenka Goken,100,,300,direct,,,,,,,1719565200000,1721109699999,
Samurai,7480,Yukikaze,100,,180,direct,50,360,,,,,1719565200000,1721109699999,
Samurai,36963,Gyofu,100,,240,direct,,,,,,,1719565200000,1721109699999,
Samurai,36966,Tendo Setsugekka,100,,1020,direct,,,,,,,1719565200000,1721109699999,
Samurai,36965,Tendo Goken,100,,420,direct,,,,,,,1719565200000,1721109699999,
Samurai,36968,Tendo Kaeshi Setsugekka,100,,1020,direct,,,,,,,1719565200000,1721109699999,
Samurai,36967,Tendo Kaeshi Goken,100,,420,direct,,,,,,,1719565200000,1721109699999,
Samurai,36964,Zanshin,100,,900,direct,,,,,,,1719565200000,1721109699999,
Samurai,7,Attack,100,,90,auto,,,,,,,1722322800000,1731427199999,
Samurai,7486,Enpi,100,,100,direct,,,,,,,1722322800000,1731427199999,
Samurai,7486,Enpi,100,1001236,270,direct,,,,,,,1722322800000,1731427199999,
Samurai,25780,Fuko,100,,100,direct,,,,,,,1722322800000,1731427199999,
Samurai,7481,Gekko,100,,160,direct,56,370,23,210,61,420,1722322800000,1731427199999,
Samurai,7489,Higanbana,100,,200,direct,,,,,,,1722322800000,1731427199999,
Samurai,1001228,Higanbana (tick),100,,50,physical-dot,,,,,,,1722322800000,1731427199999,
Samurai,7496,Hissatsu: Guren,100,,500,direct,,,,,,,1722322800000,1731427199999,
Samurai,7492,Hissatsu: Gyoten,100,,100,direct,,,,,,,1722322800000,1731427199999,
Samurai,7491,Hissatsu: Kyuten,100,,120,direct,,,,,,,1722322800000,1731427199999,
Samurai,16481,Hissatsu: Senei,100,,800,direct,,,,,,,1722322800000,1731427199999,
Samurai,7490,Hissatsu: Shinten,100,,250,direct,,,,,,,1722322800000,1731427199999,
Samurai,7493,Hissatsu: Yaten,100,,100,direct,,,,,,,1722322800000,1731427199999,
Samurai,7478,Jinpu,100,,140,direct,53,300,,,,,1722322800000,1731427199999,
Samurai,16485,Kaeshi: Goken,100,,300,direct,,,,,,,1722322800000,1731427199999,
Samurai,25782,Kaeshi: Namikiri,100,,900,direct,,,,,,,1722322800000,1731427199999,
Samurai,16486,Kaeshi: Setsugekka,100,,640,direct,,,,,,,1722322800000,1731427199999,
Samurai,7482,Kasha,100,,160,direct,56,370,23,210,61,420,1722322800000,1731427199999,
Samurai,7484,Mangetsu,100,,100,direct,16,120,,,,,1722322800000,1731427199999,
Samurai,7487,Midare Setsugekka,100,,640,direct,,,,,,,1722322800000,1731427199999,
Samurai,25781,Ogi Namikiri,100,,900,direct,,,,,,,1722322800000,1731427199999,
Samurai,7485,Oka,100,,100,direct,16,120,,,,,1722322800000,1731427199999,
Samurai,7479,Shifu,100,,140,direct,53,300,,,,,1722322800000,1731427199999,
Samurai,16487,Shoha,100,,640,direct,,,,,,,1722322800000,1731427199999,
Samurai,7488,Tenka Goken,100,,300,direct,,,,,,,1722322800000,1731427199999,
Samurai,7480,Yukikaze,100,,160,direct,52,340,,,,,1722322800000,1731427199999,
Samurai,36963,Gyofu,100,,230,direct,,,,,,,1722322800000,1731427199999,
Samurai,36966,Tendo Setsugekka,100,,1020,direct,,,,,,,1722322800000,1731427199999,
Samurai,36965,Tendo Goken,100,,410,direct,,,,,,,1722322800000,1731427199999,
Samurai,36968,Tendo Kaeshi Setsugekka,100,,1020,direct,,,,,,,1722322800000,1731427199999,
Samurai,36967,Tendo Kaeshi Goken,100,,410,direct,,,,,,,1722322800000,1731427199999,
Samurai,36964,Zanshin,100,,820,direct,,,,,,,1722322800000,1731427199999,
Samurai,7,Attack,90,,90,auto,,,,,,,1684836000000,1696327199999,
Samurai,7486,Enpi,90,,100,direct,,,,,,,1684836000000,1696327199999,
Samurai,7486,Enpi,90,1001236,260,direct,,,,,,,1684836000000,1696327199999,
Samurai,25780,Fuko,90,,100,direct,,,,,,,1684836000000,1696327199999,
Samurai,7481,Gekko,90,,120,direct,63,330,29,170,68,380,1684836000000,1696327199999,
Samurai,7477,Hakaze,90,,200,direct,,,,,,,1684836000000,1696327199999,
Samurai,7489,Higanbana,90,,200,direct,,,,,,,1684836000000,1696327199999,
Samurai,1001228,Higanbana (tick),90,,45,physical-dot,,,,,,,1684836000000,1696327199999,
Samurai,7496,Hissatsu: Guren,90,,500,direct,,,,,,,1684836000000,1696327199999,
Samurai,7492,Hissatsu: Gyoten,90,,100,direct,,,,,,,1684836000000,1696327199999,
Samurai,7491,Hissatsu: Kyuten,90,,120,direct,,,,,,,1684836000000,1696327199999,
Samurai,16481,Hissatsu: Senei,90,,860,direct,,,,,,,1684836000000,1696327199999,
Samurai,7490,Hissatsu: Shinten,90,,250,direct,,,,,,,1684836000000,1696327199999,
Samurai,7493,Hissatsu: Yaten,90,,100,direct,,,,,,,1684836000000,1696327199999,
Samurai,7478,Jinpu,90,,120,direct,57,280,,,,,1684836000000,1696327199999,
Samurai,16485,Kaeshi: Goken,90,,300,direct,,,,,,,1684836000000,1696327199999,
Samurai,25782,Kaeshi: Namikiri,90,,860,direct,,,,,,,1684836000000,1696327199999,
Samurai,16486,Kaeshi: Setsugekka,90,,640,direct,,,,,,,1684836000000,1696327199999,
Samurai,7482,Kasha,90,,120,direct,63,330,29,170,68,380,1684836000000,1696327199999,
Samurai,7484,Mangetsu,90,,100,direct,16,120,,,,,1684836000000,1696327199999,
Samurai,7487,Midare Setsugekka,90,,640,direct,,,,,,,1684836000000,1696327199999,
Samurai,25781,Ogi Namikiri,90,,860,direct,,,,,,,1684836000000,1696327199999,
Samurai,7485,Oka,90,,100,direct,16,120,,,,,1684836000000,1696327199999,
Samurai,7479,Shifu,90,,120,direct,57,280,,,,,1684836000000,1696327199999,
Samurai,16487,Shoha,90,,560,direct,,,,,,,1684836000000,1696327199999,
Samurai,25779,Shoha II,90,,200,direct,,,,,,,1684836000000,1696327199999,
Samurai,7488,Tenka Goken,90,,300,direct,,,,,,,1684836000000,1696327199999,
Samurai,7480,Yukikaze,90,,120,direct,60,300,,,,,1684836000000,1696327199999,
Samurai,7,Attack,90,,90,auto,,,,,,,1696327200000,1719565299999,
Samurai,7486,Enpi,90,,100,direct,,,,,,,1696327200000,1719565299999,
Samurai,7486,Enpi,90,1001236,260,direct,,,,,,,1696327200000,1719565299999,
Samurai,25780,Fuko,90,,100,direct,,,,,,,1696327200000,1719565299999,
Samurai,7481,Gekko,90,,120,direct,63,330,29,170,68,380,1696327200000,1719565299999,
Samurai,7477,Hakaze,90,,200,direct,,,,,,,1696327200000,1719565299999,
Samurai,7489,Higanbana,90,,200,direct,,,,,,,1696327200000,1719565299999,
Samurai,1001228,Higanbana (tick),90,,45,physical-dot,,,,,,,1696327200000,1719565299999,
Samurai,7496,Hissatsu: Guren,90,,500,direct,,,,,,,1696327200000,1719565299999,
Samurai,7492,Hissatsu: Gyoten,90,,100,direct,,,,,,,1696327200000,1719565299999,
Samurai,7491,Hissatsu: Kyuten,90,,120,direct,,,,,,,1696327200000,1719565299999,
Samurai,16481,Hissatsu: Senei,90,,860,direct,,,,,,,1696327200000,1719565299999,
Samurai,7490,Hissatsu: Shinten,90,,250,direct,,,,,,,1696327200000,1719565299999,
Samurai,7493,Hissatsu: Yaten,90,,100,direct,,,,,,,1696327200000,1719565299999,
Samurai,7478,Jinpu,90,,120,direct,57,280,,,,,1696327200000,1719565299999,
Samurai,16485,Kaeshi: Goken,90,,300,direct,,,,,,,1696327200000,1719565299999,
Samurai,25782,Kaeshi: Namikiri,90,,860,direct,,,,,,,1696327200000,1719565299999,
Samurai,16486,Kaeshi: Setsugekka,90,,640,direct,,,,,,,1696327200000,1719565299999,
Samurai,7482,Kasha,90,,120,direct,63,330,29,170,68,380,1696327200000,1719565299999,
Samurai,7484,Mangetsu,90,,100,direct,16,120,,,,,1696327200000,1719565299999,
Samurai,7487,Midare Setsugekka,90,,640,direct,,,,,,,1696327200000,1719565299999,
Samurai,25781,Ogi Namikiri,90,,860,direct,,,,,,,1696327200000,1719565299999,
Samurai,7485,Oka,90,,100,direct,16,120,,,,,1696327200000,1719565299999,
Samurai,7479,Shifu,90,,120,direct,57,280,,,,,1696327200000,1719565299999,
Samurai,16487,Shoha,90,,560,direct,,,,,,,1696327200000,1719565299999,
Samurai,25779,Shoha II,90,,200,direct,,,,,,,1696327200000,1719565299999,
Samurai,7488,Tenka Goken,90,,300,direct,,,,,,,1696327200000,1719565299999,
Samurai,7480,Yukikaze,90,,120,direct,60,300,,,,,1696327200000,1719565299999,
Samurai,7,Attack,100,,90,auto,,,,,,,1742882400000,1756101600000,
Samurai,7486,Enpi,100,,100,direct,,,,,,,1742882400000,1756101600000,
Samurai,7486,Enpi,100,1001236,270,direct,,,,,,,1742882400000,1756101600000,
Samurai,25780,Fuko,100,,100,direct,,,,,,,1742882400000,1756101600000,
Samurai,7481,Gekko,100,,160,direct,56,370,23,210,61,420,1742882400000,1756101600000,
Samurai,7489,Higanbana,100,,200,direct,,,,,,,1742882400000,1756101600000,
Samurai,1001228,Higanbana (tick),100,,50,physical-dot,,,,,,,1742882400000,1756101600000,
Samurai,7496,Hissatsu: Guren,100,,400,direct,,,,,,,1742882400000,1756101600000,1;0.75
Samurai,7492,Hissatsu: Gyoten,100,,100,direct,,,,,,,1742882400000,1756101600000,
Samurai,7491,Hissatsu: Kyuten,100,,100,direct,,,,,,,1742882400000,1756101600000,
Samurai,16481,Hissatsu: Senei,100,,800,direct,,,,,,,1742882400000,1756101600000,
Samurai,7490,Hissatsu: Shinten,100,,250,direct,,,,,,,1742882400000,1756101600000,
Samurai,7493,Hissatsu: Yaten,100,,100,direct,,,,,,,1742882400000,1756101600000,
Samurai,7478,Jinpu,100,,140,direct,53,300,,,,,1742882400000,1756101600000,
Samurai,16485,Kaeshi: Goken,100,,300,direct,,,,,,,1742882400000,1756101600000,
Samurai,25782,Kaeshi: Namikiri,100,,1000,direct,,,,,,,1742882400000,1756101600000,1;0.5
